Place,Division,Class,Last Name,First Name,IDPA ID,Location,Shooter Number,Squad,Session,Completed,DNF,Categories,Total Score,Total PD,Hits on Non-Threat,Procedural Error,Failure to Do Right,Flagrant,Finger PE,Stage 1 Time,Stage 1 String 1,Stage 1 PD,Stage 1 Hits on Non-Threat,Stage 1 Procedural Error,Stage 1 Failure to Do Right,Stage 1 Flagrant,Stage 1 Finger PE,Stage 1 DNF,Stage 2 Time,Stage 2 String 1,Stage 2 PD,Stage 2 Hits on Non-Threat,Stage 2 Procedural Error,Stage 2 Failure to Do Right,Stage 2 Flagrant,Stage 2 Finger PE,Stage 2 DNF,Stage 3 Time,Stage 3 String 1,Stage 3 PD,Stage 3 Hits on Non-Threat,Stage 3 Procedural Error,Stage 3 Failure to Do Right,Stage 3 Flagrant,Stage 3 Finger PE,Stage 3 DNF,Stage 4 Time,Stage 4 String 1,Stage 4 PD,Stage 4 Hits on Non-Threat,Stage 4 Procedural Error,Stage 4 Failure to Do Right,Stage 4 Flagrant,Stage 4 Finger PE,Stage 4 DNF,Stage 5 Time,Stage 5 String 1,Stage 5 PD,Stage 5 Hits on Non-Threat,Stage 5 Procedural Error,Stage 5 Failure to Do Right,Stage 5 Flagrant,Stage 5 Finger PE,Stage 5 DNF,Stage 6 Time,Stage 6 String 1,Stage 6 PD,Stage 6 Hits on Non-Threat,Stage 6 Procedural Error,Stage 6 Failure to Do Right,Stage 6 Flagrant,Stage 6 Finger PE,Stage 6 DNF,Stage 7 Time,Stage 7 String 1,Stage 7 PD,Stage 7 Hits on Non-Threat,Stage 7 Procedural Error,Stage 7 Failure to Do Right,Stage 7 Flagrant,Stage 7 Finger PE,Stage 7 DNF,Stage 8 Time,Stage 8 String 1,Stage 8 PD,Stage 8 Hits on Non-Threat,Stage 8 Procedural Error,Stage 8 Failure to Do Right,Stage 8 Flagrant,Stage 8 Finger PE,Stage 8 DNF,Stage 9 Time,Stage 9 String 1,Stage 9 PD,Stage 9 Hits on Non-Threat,Stage 9 Procedural Error,Stage 9 Failure to Do Right,Stage 9 Flagrant,Stage 9 Finger PE,Stage 9 DNF,Stage 10 Time,Stage 10 String 1,Stage 10 PD,Stage 10 Hits on Non-Threat,Stage 10 Procedural Error,Stage 10 Failure to Do Right,Stage 10 Flagrant,Stage 10 Finger PE,Stage 10 DNF
11,CCP,NV,201 Maneechansuk,Ekkaphong,,,,10,,1,0,,239.55,23,,1,,,,28.91,23.91,5,,,,,,,30.54,28.54,2,,,,,,,33.84,28.84,2,,1,,,,,20.11,20.11,,,,,,,,24.19,23.19,1,,,,,,,33.96,32.96,1,,,,,,,17.98,15.98,2,,,,,,,14.47,13.47,1,,,,,,,13.60,13.60,,,,,,,,21.95,12.95,9,,,,,,
12,CCP,NV,082 Modeted,Kitisak,TH1018283,,,9,,1,0,,243.42,50,,1,,,,32.60,21.60,11,,,,,,,16.01,15.01,1,,,,,,,22.81,17.81,5,,,,,,,20.42,18.42,2,,,,,,,29.76,24.76,2,,1,,,,,24.53,23.53,1,,,,,,,23.28,21.28,2,,,,,,,30.54,16.54,14,,,,,,,17.98,16.98,1,,,,,,,25.49,14.49,11,,,,,,
13,CCP,MM,149 Onkasin,Thinnakorn,TH1019345,,,10,,1,0,Law Enforcement,259.74,64,2,,,,,37.21,30.21,7,,,,,,,16.71,16.71,,,,,,,,21.95,17.95,4,,,,,,,15.38,15.38,,,,,,,,25.96,24.96,1,,,,,,,44.05,22.05,12,2,,,,,,26.26,17.26,9,,,,,,,15.91,13.91,2,,,,,,,16.82,14.82,2,,,,,,,39.49,12.49,27,,,,,,
14,SSP,UN,093 Waithayaphanich,Panichchapol,,,,9,,1,0,Junior,289.50,47,2,1,,,,33.02,25.02,8,,,,,,,20.49,20.49,,,,,,,,26.12,22.12,4,,,,,,,19.93,19.93,,,,,,,,34.14,27.14,4,,1,,,,,56.16,35.16,11,2,,,,,,33.03,26.03,7,,,,,,,22.15,21.15,1,,,,,,,19.34,18.34,1,,,,,,,25.12,14.12,11,,,,,,
15,CDP,MM,043 Suaysuwan,Poth(Pol.Lt.Gen.),,,,6,,1,0,"Senior,Law Enforcement",290.67,36,,,,,,37.70,29.70,8,,,,,,,23.14,23.14,,,,,,,,23.95,21.95,2,,,,,,,29.19,24.19,5,,,,,,,41.57,37.57,4,,,,,,,31.24,27.24,4,,,,,,,37.19,30.19,7,,,,,,,26.54,23.54,3,,,,,,,24.12,22.12,2,,,,,,,16.03,15.03,1,,,,,,
16,CO,NV,098 (Wachirasrisirikul),Ch. MO (Thrinnasith),,,,10,,1,0,,307.57,114,,1,,,,23.47,22.47,1,,,,,,,19.29,17.29,2,,,,,,,42.91,13.91,26,,1,,,,,17.46,16.46,1,,,,,,,32.39,28.39,4,,,,,,,27.24,26.24,1,,,,,,,66.84,20.84,46,,,,,,,21.32,20.32,1,,,,,,,19.21,19.21,,,,,,,,37.44,5.44,32,,,,,,
17,SSP,NV,123 Maneechansuk,Isawan,,,,10,,1,0,Junior,320.05,57,,1,,,,38.52,35.52,3,,,,,,,28.08,28.08,,,,,,,,23.58,20.58,3,,,,,,,25.39,22.39,3,,,,,,,25.76,25.76,,,,,,,,32.25,29.25,3,,,,,,,38.25,31.25,7,,,,,,,28.01,25.01,3,,,,,,,37.11,27.11,7,,1,,,,,43.10,15.10,28,,,,,,
18,SSP,UN,042 Bovornratanaraks,Krisna(Gen.),,,,5,,1,0,Senior,468.92,55,1,1,,,,54.11,54.11,,,,,,,,32.57,32.57,,,,,,,,29.19,29.19,,,,,,,,29.28,27.28,2,,,,,,,57.20,57.20,,,,,,,,43.05,43.05,,,,,,,,73.35,73.35,,,,,,,,36.50,32.50,4,,,,,,,56.72,42.72,11,,1,,,,,56.95,13.95,38,1,,,,,
dnf,SSP,MM,002 Phongwhan,Panuphong,TH1022231,,,1,,0,1,Government & Stage Enterprises,316.45,36,,,,,,43.71,36.71,7,,,,,,,25.31,25.31,,,,,,,,38.42,28.42,10,,,,,,,26.62,24.62,2,,,,,,,43.94,37.94,6,,,,,,,53.16,47.16,6,,,,,,,28.40,26.40,2,,,,,,,27.85,25.85,2,,,,,,,29.04,28.04,1,,,,,,,,,,,,,,,1
dnf,SSP,UN,014 Boonrit,Surachet,TH1022680,,,3,,0,1,,327.66,73,,2,,,,46.75,32.75,14,,,,,,,,,,,,,,,1,20.99,20.99,,,,,,,,28.01,24.01,4,,,,,,,38.72,33.72,2,,1,,,,,56.92,53.92,3,,,,,,,35.28,22.28,13,,,,,,,28.99,16.99,12,,,,,,,35.33,30.33,2,,1,,,,,36.67,13.67,23,,,,,,
dnf,SSP,UN,137 JAKKRAPHOBYOTHIN,AIYARES,,,,1,,0,1,,359.21,57,,1,,,,53.44,48.44,5,,,,,,,28.25,28.25,,,,,,,,34.33,32.33,2,,,,,,,24.70,17.70,7,,,,,,,40.58,33.58,4,,1,,,,,40.45,29.45,11,,,,,,,58.65,46.65,12,,,,,,,43.41,36.41,7,,,,,,,35.40,26.40,9,,,,,,,,,,,,,,,1
dnf,SSP,UN,083 Kongkabpan,Daolada,,,,5,,0,1,Lady,515.40,142,,1,,,,84.55,59.55,25,,,,,,,65.00,50.00,12,,1,,,,,62.00,53.00,9,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,72.18,50.18,22,,,,,,,83.26,73.26,10,,,,,,,80.84,71.84,9,,,,,,,67.57,12.57,55,,,,,,
dnf,SSP,NV,046 Thanawisitronnakorn,Nida,TH1022766,,,3,,0,1,Lady,504.97,113,,,,,,56.49,42.49,14,,,,,,,,,,,,,,,1,44.06,37.06,7,,,,,,,48.49,40.49,8,,,,,,,66.71,52.71,14,,,,,,,77.93,68.93,9,,,,,,,42.26,41.26,1,,,,,,,57.17,48.17,9,,,,,,,46.32,41.32,5,,,,,,,65.54,19.54,46,,,,,,
dnf,SSP,NV,145 Chandratip,Krit,,,,2,,0,1,,309.89,31,,,,,,,,,,,,,,1,23.49,23.49,,,,,,,,26.43,26.43,,,,,,,,51.02,49.02,2,,,,,,,43.33,39.33,4,,,,,,,38.11,35.11,3,,,,,,,40.12,40.12,,,,,,,,24.73,18.73,6,,,,,,,31.00,31.00,,,,,,,,31.66,15.66,16,,,,,,
dnf,CCP,UN,129 Koh Sakpet,Sirachat,,,,9,,0,1,Law Enforcement,215.56,19,2,1,,,,22.39,21.39,1,,,,,,,21.46,21.46,,,,,,,,19.76,19.76,,,,,,,,21.52,19.52,2,,,,,,,23.46,22.46,1,,,,,,,42.17,28.17,1,2,1,,,,,21.86,21.86,,,,,,,,,,,,,,,,1,15.69,13.69,2,,,,,,,27.25,15.25,12,,,,,,
dnf,SSP,NV,071 Jittarom,Krit,,,,9,,0,1,Junior,202.73,48,1,,,,,32.35,19.35,13,,,,,,,17.34,17.34,,,,,,,,19.34,15.34,4,,,,,,,19.58,13.58,6,,,,,,,22.82,19.82,3,,,,,,,26.52,25.52,1,,,,,,,28.85,10.85,13,1,,,,,,,,,,,,,,1,16.90,15.90,1,,,,,,,19.03,12.03,7,,,,,,
dnf,CO,NV,054 Anuragsa,Nattamon,,,,2,,0,1,Lady,264.72,39,,,,,,,,,,,,,,1,30.78,30.78,,,,,,,,24.67,22.67,2,,,,,,,30.76,26.76,4,,,,,,,28.99,28.99,,,,,,,,30.07,29.07,1,,,,,,,22.33,21.33,1,,,,,,,30.11,26.11,4,,,,,,,25.07,24.07,1,,,,,,,41.94,15.94,26,,,,,,
dnf,SSP,NV,084 Rojnakarint,Suthichai,,,,4,,0,1,Senior,330.11,64,2,3,,,,40.88,29.88,5,,2,,,,,23.90,23.90,,,,,,,,,,,,,,,,1,27.63,21.63,6,,,,,,,31.80,27.80,1,,1,,,,,90.65,70.65,10,2,,,,,,54.86,27.86,27,,,,,,,30.91,19.91,11,,,,,,,29.48,25.48,4,,,,,,,,,,,,,,,1
dnf,SPD,ALL,063 Promcha,Pacharamon,TH1020610,,,2,,0,1,,311.06,47,,2,,,,,,,,,,,,1,25.55,25.55,,,,,,,,56.45,49.45,1,,2,,,,,29.74,26.74,3,,,,,,,33.18,29.18,4,,,,,,,37.66,36.66,1,,,,,,,29.74,26.74,3,,,,,,,28.18,22.18,6,,,,,,,27.72,25.72,2,,,,,,,42.84,15.84,27,,,,,,
dnf,CDP,MA,134 Detudom,Lattavit,,,,8,,0,1,,147.70,9,,,,,,18.01,17.01,1,,,,,,,16.42,16.42,,,,,,,,13.35,12.35,1,,,,,,,17.27,15.27,2,,,,,,,19.32,19.32,,,,,,,,18.32,17.32,1,,,,,,,,,,,,,,,1,15.50,15.50,,,,,,,,14.37,13.37,1,,,,,,,15.14,12.14,3,,,,,,
dnf,CCP,SS,096 Apaipollchan,Veravit,TH0017,,,4,,0,1,Senior,207.32,6,,,,,,34.42,34.42,,,,,,,,23.55,23.55,,,,,,,,,,,,,,,,1,28.76,23.76,5,,,,,,,26.88,25.88,1,,,,,,,34.40,34.40,,,,,,,,20.45,20.45,,,,,,,,17.52,17.52,,,,,,,,21.34,21.34,,,,,,,,,,,,,,,,1
dnf,SSP,NV,008 Jirabovonvisut,Bovon,TH1022772,,,3,,0,1,,262.62,27,1,,,,,35.71,27.71,8,,,,,,,,,,,,,,,1,20.17,20.17,,,,,,,,21.14,19.14,2,,,,,,,34.38,33.38,1,,,,,,,31.68,31.68,,,,,,,,33.20,26.20,7,,,,,,,30.16,25.16,5,,,,,,,39.66,34.66,,1,,,,,,16.52,12.52,4,,,,,,
dnf,ESP,SS,202 Roopkhamdee,Suphinya,TH1011789,,,4,,0,1,Lady,129.75,1,,,,,,17.70,17.70,,,,,,,,13.79,13.79,,,,,,,,,,,,,,,,1,13.01,13.01,,,,,,,,17.63,16.63,1,,,,,,,19.42,19.42,,,,,,,,19.09,19.09,,,,,,,,13.60,13.60,,,,,,,,15.51,15.51,,,,,,,,,,,,,,,,1
dnf,CCP,NV,039 Wongchanglor,Chanida,TH1022653,,,3,,0,1,"Lady,Senior",499.23,64,,1,,,,53.35,50.35,3,,,,,,,,,,,,,,,1,48.61,46.61,2,,,,,,,45.40,40.40,5,,,,,,,87.26,76.26,11,,,,,,,58.76,57.76,1,,,,,,,59.96,58.96,1,,,,,,,50.09,34.09,13,,1,,,,,42.24,42.24,,,,,,,,53.56,25.56,28,,,,,,
dnf,SSP,MM,208 JIANG,K.Z.,,,,7,,0,1,International,158.17,22,,1,,,,21.19,18.19,3,,,,,,,17.03,17.03,,,,,,,,15.41,15.41,,,,,,,,12.55,12.55,,,,,,,,22.53,19.53,3,,,,,,,,,,,,,,,1,17.20,14.20,3,,,,,,,14.89,9.89,5,,,,,,,18.36,13.36,2,,1,,,,,19.01,13.01,6,,,,,,
dnf,CCP,UN,108 Jenjaka,Pawin,,,,8,,0,1,,180.47,41,1,,,,,27.14,19.14,3,1,,,,,,14.69,14.69,,,,,,,,24.09,14.09,10,,,,,,,20.13,18.13,2,,,,,,,30.50,27.50,3,,,,,,,,,,,,,,,1,,,,,,,,,1,17.37,15.37,2,,,,,,,14.65,13.65,1,,,,,,,31.90,11.90,20,,,,,,
dnf,CCP,EX,075 P.,Puvanai,,,,4,,0,1,,150.04,12,,,,,,22.27,19.27,3,,,,,,,16.76,16.76,,,,,,,,,,,,,,,,1,18.88,13.88,5,,,,,,,17.67,17.67,,,,,,,,22.42,21.42,1,,,,,,,22.26,22.26,,,,,,,,14.86,13.86,1,,,,,,,14.92,12.92,2,,,,,,,,,,,,,,,1
dnf,ESP,NV,211 WU,JIANMIN,,,,7,,0,1,International,270.85,58,,,,,,33.11,28.11,5,,,,,,,23.00,23.00,,,,,,,,25.34,24.34,1,,,,,,,29.93,26.93,3,,,,,,,38.57,34.57,4,,,,,,,,,,,,,,,1,31.56,19.56,12,,,,,,,25.62,18.62,7,,,,,,,24.23,23.23,1,,,,,,,39.49,14.49,25,,,,,,
dnf,SSP,NV,040 Meesangprao,Kawin,,,,1,,0,1,,317.34,15,,,,,,47.42,45.42,2,,,,,,,29.05,29.05,,,,,,,,29.48,28.48,1,,,,,,,34.38,29.38,5,,,,,,,41.80,41.80,,,,,,,,38.78,36.78,2,,,,,,,27.87,25.87,2,,,,,,,37.29,34.29,3,,,,,,,31.27,31.27,,,,,,,,,,,,,,,,1
dnf,CCP,UN,095 Nilapornkul,Piyaphat,,,,4,,0,1,Government & Stage Enterprises,365.06,20,1,1,,,,54.63,44.63,7,,1,,,,,39.98,39.98,,,,,,,,38.36,37.36,1,,,,,,,29.36,27.36,2,,,,,,,51.09,50.09,1,,,,,,,52.56,45.56,2,1,,,,,,38.34,35.34,3,,,,,,,27.72,25.72,2,,,,,,,33.02,31.02,2,,,,,,,,,,,,,,,1
dnf,CO,EX,126 Nutong,Nattawut,,,,9,,0,1,Law Enforcement,149.87,7,,,,,,15.66,15.66,,,,,,,,14.76,14.76,,,,,,,,13.93,13.93,,,,,,,,13.13,13.13,,,,,,,,16.54,15.54,1,,,,,,,20.40,20.40,,,,,,,,24.49,24.49,,,,,,,,,,,,,,,,1,12.76,12.76,,,,,,,,18.20,12.20,6,,,,,,
dnf,BUG,MM,060 Poomsirianan,Thanawat,,,,6,,0,1,,284.81,58,,,,,,37.87,31.87,6,,,,,,,23.13,23.13,,,,,,,,27.91,21.91,6,,,,,,,29.83,23.83,6,,,,,,,,,,,,,,,1,41.80,37.80,4,,,,,,,28.91,24.91,4,,,,,,,28.49,22.49,6,,,,,,,29.90,25.90,4,,,,,,,36.97,14.97,22,,,,,,
dnf,SSP,NV,091 Ditsabanchong,Rungroj,TH1021519,,,2,,0,1,,229.18,22,2,,,,,,,,,,,,,1,19.95,19.95,,,,,,,,19.45,19.45,,,,,,,,21.42,21.42,,,,,,,,25.03,25.03,,,,,,,,28.64,25.64,3,,,,,,,28.46,22.46,6,,,,,,,26.71,22.71,4,,,,,,,27.46,27.46,,,,,,,,32.06,13.06,9,2,,,,,
dnf,ESP,NV,116 Kodom,Sasirin,,,,7,,0,1,Lady,262.46,73,,,,,,34.48,25.48,9,,,,,,,22.14,22.14,,,,,,,,23.87,17.87,6,,,,,,,22.06,19.06,3,,,,,,,27.45,25.45,2,,,,,,,,,,,,,,,1,30.23,26.23,4,,,,,,,19.48,18.48,1,,,,,,,21.11,20.11,1,,,,,,,61.64,14.64,47,,,,,,
dnf,CCP,MM,086 Pongken,Charin,TH1022677,,,3,,0,1,Military,259.00,64,,,,,,39.09,26.09,13,,,,,,,,,,,,,,,1,22.42,17.42,5,,,,,,,27.83,20.83,7,,,,,,,26.39,22.39,4,,,,,,,29.73,26.73,3,,,,,,,31.78,25.78,6,,,,,,,26.17,22.17,4,,,,,,,23.83,19.83,4,,,,,,,31.76,13.76,18,,,,,,
dnf,CCP,SS,205 Anuragsa,Nattinee,,,,2,,0,1,Lady,231.17,11,,,,,,,,,,,,,,1,25.49,25.49,,,,,,,,23.00,23.00,,,,,,,,26.70,24.70,2,,,,,,,26.33,26.33,,,,,,,,27.56,27.56,,,,,,,,26.83,26.83,,,,,,,,21.77,21.77,,,,,,,,29.25,29.25,,,,,,,,24.24,15.24,9,,,,,,
dnf,CCP,NV,020 Maneenum,Tikkhapan,,,,4,,0,1,"Lady,Law Enforcement",284.69,48,,1,,,,33.13,29.13,4,,,,,,,31.66,21.66,7,,1,,,,,,,,,,,,,1,27.14,21.14,6,,,,,,,53.52,46.52,7,,,,,,,52.88,48.88,4,,,,,,,24.55,19.55,5,,,,,,,25.82,21.82,4,,,,,,,35.99,24.99,11,,,,,,,,,,,,,,,1
dnf,CCP,MM,034 Attametee,Pakorn(FS1.),TH1020613,,,2,,0,1,Military,266.34,27,,,,,,,,,,,,,,1,26.55,26.55,,,,,,,,27.07,24.07,3,,,,,,,32.37,31.37,1,,,,,,,28.51,27.51,1,,,,,,,46.93,45.93,1,,,,,,,23.53,20.53,3,,,,,,,24.46,21.46,3,,,,,,,27.15,27.15,,,,,,,,29.77,14.77,15,,,,,,
dnf,ESP,EX,132 Kasornsukon,Visut,,,,8,,0,1,,160.76,10,,,,,,22.15,19.15,3,,,,,,,17.69,17.69,,,,,,,,13.86,13.86,,,,,,,,17.43,14.43,3,,,,,,,28.07,28.07,,,,,,,,17.59,17.59,,,,,,,,,,,,,,,,1,13.69,12.69,1,,,,,,,13.27,13.27,,,,,,,,17.01,14.01,3,,,,,,
dnf,ESP,SS,033 Thumweerayothin,Thossapoom,TH1008082,,,7,,0,1,,174.38,14,,,,,,21.47,18.47,3,,,,,,,14.65,14.65,,,,,,,,15.54,14.54,1,,,,,,,16.39,16.39,,,,,,,,22.76,17.76,5,,,,,,,,,,,,,,,1,36.91,36.91,,,,,,,,15.63,14.63,1,,,,,,,14.64,14.64,,,,,,,,16.39,12.39,4,,,,,,
dnf,CCP,MM,006 Boonruang,Jaturong,TH1021489,,,1,,0,1,,273.05,46,,,,,,46.08,34.08,12,,,,,,,19.55,19.55,,,,,,,,26.17,22.17,4,,,,,,,28.12,24.12,4,,,,,,,32.38,29.38,3,,,,,,,43.00,31.00,12,,,,,,,26.77,24.77,2,,,,,,,22.15,17.15,5,,,,,,,28.83,24.83,4,,,,,,,,,,,,,,,1
dnf,SSP,MM,092 Rasniyom,Supakorn,TH1022251,,,3,,0,1,,334.30,47,1,,,,,38.27,35.27,3,,,,,,,,,,,,,,,1,27.37,26.37,1,,,,,,,27.97,26.97,1,,,,,,,36.35,34.35,2,,,,,,,39.03,38.03,1,,,,,,,47.73,45.73,2,,,,,,,33.86,30.86,3,,,,,,,35.04,32.04,3,,,,,,,48.68,12.68,31,1,,,,,
dnf,SSP,NV,015 Hunjang,Phutchaphan,TH1022655,,,3,,0,1,,352.34,27,3,,,,,43.24,43.24,,,,,,,,,,,,,,,,1,23.64,23.64,,,,,,,,36.85,36.85,,,,,,,,37.04,37.04,,,,,,,,47.57,47.57,,,,,,,,48.66,34.66,4,2,,,,,,45.56,41.56,4,,,,,,,37.98,32.98,,1,,,,,,31.80,12.80,19,,,,,,
dnf,SSP,NV,068 Boonpetikul,Poj,,,,9,,0,1,Junior,153.06,37,,1,,,,32.48,29.48,3,,,,,,,23.21,20.21,3,,,,,,,22.32,15.32,7,,,,,,,18.55,16.55,2,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,28.16,18.16,7,,1,,,,,28.34,13.34,15,,,,,,
dnf,SSP,NV,212 LU,XION,,,,7,,0,1,International,330.97,80,,1,,,,41.50,30.50,11,,,,,,,27.70,27.70,,,,,,,,36.47,31.47,5,,,,,,,30.48,22.48,8,,,,,,,44.66,40.66,1,,1,,,,,,,,,,,,,1,48.02,24.02,24,,,,,,,34.76,23.76,11,,,,,,,41.07,34.07,7,,,,,,,26.31,13.31,13,,,,,,
dnf,SSP,SS,019 Sungthong,Dudsadee,TH1021515,,,1,,0,1,Government & Stage Enterprises,180.22,23,,,,,,27.09,20.09,7,,,,,,,16.57,15.57,1,,,,,,,15.87,12.87,3,,,,,,,17.29,14.29,3,,,,,,,25.00,22.00,3,,,,,,,21.41,21.41,,,,,,,,19.71,18.71,1,,,,,,,19.48,16.48,3,,,,,,,17.80,15.80,2,,,,,,,,,,,,,,,1
