2023-03-11 12:22,DQ Removed: Maneewas Sarayut (SSP): Stage 6,
2023-03-11 12:03,DQ Added: Maneewas Sarayut (SSP): Stage 6: Stage 6<5.4.1.1 2.2.2 Broke muzzle safe point/180 plane>,
